date,temp,dew_pt,hum,wind_spd,wind_gust,dir,vis,pressure,wind_chill,heat_index,precip,precip_rate,precip_total,cond
07/01/2017 18:53,21.9,10.9,63,10.4,NA,NNW,10,30.13,11,NA,0,NA,NA,Overcast
07/01/2017 19:53,21.9,7,53,9.2,NA,NNW,10,30.12,11.7,NA,NA,NA,NA,Overcast
07/01/2017 20:53,21.9,6.1,51,8.1,19.6,NNW,10,30.14,12.5,NA,NA,NA,NA,Overcast
07/01/2017 21:53,19.9,3.9,50,9.2,NA,NNW,10,30.16,9.3,NA,NA,NA,NA,Clear
07/01/2017 22:53,19,3.9,52,8.1,NA,NW,10,30.18,9,NA,NA,NA,NA,Clear
07/01/2017 23:53,19,5,54,9.2,20.7,NW,10,30.18,8.2,NA,NA,NA,NA,Clear
08/01/2017 00:53,18,5,57,6.9,NA,NW,10,30.19,8.7,NA,NA,NA,NA,Clear
08/01/2017 01:53,18,3,52,8.1,NA,NNW,10,30.22,7.7,NA,NA,NA,NA,Clear
08/01/2017 02:53,17.1,3,54,5.8,NA,NW,10,30.23,8.7,NA,NA,NA,NA,Clear
08/01/2017 03:53,16,3,57,8.1,NA,NW,10,30.25,5.3,NA,NA,NA,NA,Clear
08/01/2017 04:53,16,1.9,54,5.8,NA,WNW,10,30.26,7.4,NA,NA,NA,NA,Clear
08/01/2017 05:53,15.1,1.9,56,6.9,NA,WNW,10,30.28,5.2,NA,NA,NA,NA,Clear
08/01/2017 06:53,15.1,1.9,56,8.1,NA,West,10,30.3,4.2,NA,NA,NA,NA,Clear
08/01/2017 07:53,15.1,1.9,56,9.2,NA,WNW,10,30.32,3.3,NA,NA,NA,NA,Clear
08/01/2017 08:53,15.1,1.9,56,12.7,19.6,West,10,30.33,1.1,NA,NA,NA,NA,Clear
08/01/2017 09:53,18,1.9,50,12.7,21.9,WNW,10,30.33,4.8,NA,NA,NA,NA,Clear
08/01/2017 10:53,19,3,50,16.1,25.3,WNW,10,30.33,4.5,NA,NA,NA,NA,Clear
08/01/2017 11:53,21,3,46,17.3,31.1,WNW,10,30.32,6.6,NA,NA,NA,NA,Partly Cloudy
08/01/2017 12:53,23,3,42,17.3,27.6,WNW,10,30.31,9.2,NA,NA,NA,NA,Scattered Clouds
08/01/2017 13:53,25,1,36,16.1,25.3,WNW,10,30.32,12.2,NA,NA,NA,NA,Overcast
08/01/2017 14:53,24.1,1,37,13.8,31.1,WNW,10,30.35,12,NA,NA,NA,NA,Partly Cloudy
08/01/2017 15:53,23,3,42,16.1,25.3,WNW,10,30.39,9.6,NA,NA,NA,NA,Clear
08/01/2017 16:53,21.9,5,48,17.3,26.5,NW,10,30.43,7.8,NA,NA,NA,NA,Overcast
08/01/2017 17:53,21,8.1,57,10.4,NA,NW,10,30.46,9.9,NA,0,NA,NA,Overcast
08/01/2017 18:53,19,10.9,71,9.2,NA,WNW,10,30.5,8.2,NA,NA,NA,NA,Partly Cloudy
08/01/2017 19:53,19,7,59,8.1,NA,WNW,10,30.53,9,NA,NA,NA,NA,Clear
08/01/2017 20:53,18,3.9,54,8.1,NA,NW,10,30.56,7.7,NA,NA,NA,NA,Clear
08/01/2017 21:53,17.1,1.9,52,4.6,NA,West,10,30.6,10,NA,NA,NA,NA,Clear
08/01/2017 22:53,16,0,49,5.8,NA,WNW,10,30.62,7.4,NA,NA,NA,NA,Clear
08/01/2017 23:53,15.1,-2,47,3.5,NA,West,10,30.63,9.4,NA,NA,NA,NA,Clear
09/01/2017 00:53,12.9,-2,51,4.6,NA,WNW,10,30.64,5.2,NA,NA,NA,NA,Clear
09/01/2017 01:53,12.9,-2,51,5.8,NA,WNW,10,30.66,3.8,NA,NA,NA,NA,Clear
09/01/2017 02:53,12.9,-2,51,5.8,NA,WNW,10,30.67,3.8,NA,NA,NA,NA,Clear
09/01/2017 03:53,8.1,-2.9,61,0,NA,North,10,30.67,NA,NA,NA,NA,NA,Clear
09/01/2017 04:53,10,-2,58,0,NA,North,10,30.68,NA,NA,NA,NA,NA,Clear
09/01/2017 05:53,10.9,-0.9,59,4.6,NA,West,10,30.69,2.9,NA,NA,NA,NA,Clear
09/01/2017 06:53,12,1,61,3.5,NA,West,10,30.69,5.9,NA,NA,NA,NA,Clear
09/01/2017 07:53,10.9,1.9,67,0,NA,North,10,30.7,NA,NA,NA,NA,NA,Clear
09/01/2017 08:53,14,3.9,64,3.5,NA,West,10,30.75,8.2,NA,NA,NA,NA,Clear
09/01/2017 09:53,16,6.1,65,4.6,NA,West,10,30.76,8.8,NA,NA,NA,NA,Overcast
09/01/2017 10:53,19,7,59,3.5,NA,SW,10,30.74,13.9,NA,NA,NA,NA,Partly Cloudy
09/01/2017 11:53,19,6.1,57,5.8,NA,WSW,10,30.71,11.1,NA,NA,NA,NA,Overcast
09/01/2017 12:53,21,6.1,53,5.8,NA,Variable,10,30.69,13.4,NA,NA,NA,NA,Partly Cloudy
09/01/2017 13:53,21,5,50,5.8,NA,West,10,30.67,13.4,NA,NA,NA,NA,Scattered Clouds
09/01/2017 14:53,21.9,7,53,5.8,NA,SSW,10,30.66,14.5,NA,NA,NA,NA,Overcast
09/01/2017 15:53,21.9,7,53,10.4,NA,South,10,30.65,11,NA,NA,NA,NA,Overcast
09/01/2017 16:53,21.9,6.1,51,10.4,NA,SSW,10,30.66,11,NA,NA,NA,NA,Overcast
09/01/2017 17:53,19.9,6.1,55,6.9,NA,South,10,30.65,11.1,NA,NA,NA,NA,Mostly Cloudy
09/01/2017 18:53,19,6.1,57,4.6,NA,SW,10,30.66,12.3,NA,NA,NA,NA,Clear
09/01/2017 19:53,18,6.1,60,3.5,NA,SW,10,30.66,12.7,NA,NA,NA,NA,Clear
09/01/2017 20:53,17.1,6.1,62,0,NA,North,10,30.66,NA,NA,NA,NA,NA,Clear
09/01/2017 21:53,16,7,68,3.5,NA,SSW,10,30.66,10.4,NA,NA,NA,NA,Clear
09/01/2017 22:53,15.1,7,70,0,NA,North,10,30.65,NA,NA,NA,NA,NA,Clear
09/01/2017 23:53,16,8.1,71,0,NA,North,10,30.65,NA,NA,NA,NA,NA,Clear
10/01/2017 00:53,14,7,74,0,NA,North,10,30.62,NA,NA,NA,NA,NA,Clear
10/01/2017 01:53,16,9,74,0,NA,North,10,30.62,NA,NA,NA,NA,NA,Clear
10/01/2017 02:53,10.9,6.1,81,0,NA,North,10,30.61,NA,NA,NA,NA,NA,Clear
10/01/2017 03:53,9,6.1,88,0,NA,North,10,30.6,NA,NA,NA,NA,NA,Clear
10/01/2017 04:53,9,5,84,0,NA,North,10,30.61,NA,NA,NA,NA,NA,Clear
10/01/2017 05:53,12,8.1,84,0,NA,North,10,30.61,NA,NA,NA,NA,NA,Scattered Clouds
10/01/2017 06:53,12,7,80,0,NA,North,10,30.61,NA,NA,NA,NA,NA,Mostly Cloudy
10/01/2017 07:53,15.1,10,80,0,NA,North,10,30.61,NA,NA,NA,NA,NA,Mostly Cloudy
10/01/2017 08:53,16,12,84,0,NA,North,10,30.61,NA,NA,NA,NA,NA,Partly Cloudy
10/01/2017 09:53,19.9,14,78,0,NA,North,10,30.61,NA,NA,NA,NA,NA,Scattered Clouds
10/01/2017 10:53,26.1,16,66,5.8,NA,SSE,10,30.58,19.4,NA,NA,NA,NA,Mostly Cloudy
10/01/2017 11:53,28,18,66,5.8,NA,SSW,10,30.55,21.7,NA,NA,NA,NA,Partly Cloudy
10/01/2017 12:53,30,19,64,6.9,NA,SSW,10,30.5,23.2,NA,NA,NA,NA,Overcast
10/01/2017 13:53,32,21,64,6.9,NA,SSE,10,30.45,25.6,NA,NA,NA,NA,Overcast
10/01/2017 14:53,34,23,64,5.8,NA,SSE,10,30.42,28.8,NA,NA,NA,NA,Overcast
10/01/2017 15:53,35.1,21.9,59,0,NA,North,10,30.43,NA,NA,NA,NA,NA,Overcast
10/01/2017 16:53,34,24.1,67,4.6,NA,ESE,10,30.4,29.8,NA,NA,NA,NA,Overcast
10/01/2017 17:53,37,25,62,8.1,NA,South,10,30.38,31,NA,NA,NA,NA,Overcast
10/01/2017 18:53,36,27,70,6.9,NA,SSE,10,30.35,30.3,NA,NA,NA,NA,Overcast
10/01/2017 19:53,37,28.9,73,11.5,NA,South,10,30.31,29.3,NA,NA,NA,NA,Overcast
10/01/2017 20:53,37,30.9,79,13.8,NA,South,10,30.28,28.5,NA,NA,NA,NA,Overcast
10/01/2017 21:43,37.9,32,79,13.8,NA,South,10,30.25,29.6,NA,NA,NA,NA,Overcast
10/01/2017 21:53,37.9,32,79,13.8,NA,South,10,30.23,29.6,NA,NA,NA,NA,Overcast
10/01/2017 22:04,37.9,32,79,13.8,NA,South,10,30.24,29.6,NA,NA,NA,NA,Overcast
10/01/2017 22:34,37.9,32,79,9.2,NA,South,10,30.23,31.5,NA,NA,NA,NA,Overcast
10/01/2017 22:53,37.9,32,79,6.9,NA,South,10,30.2,32.7,NA,NA,NA,NA,Overcast
10/01/2017 23:53,37.9,33.1,83,4.6,NA,South,10,30.18,34.4,NA,NA,NA,NA,Overcast
11/01/2017 00:46,39.9,34,79,11.5,19.6,SW,10,30.18,32.9,NA,0,NA,NA,Light Rain
11/01/2017 00:53,39.9,35.1,83,13.8,NA,SW,10,30.19,32.1,NA,0,NA,NA,Light Rain
11/01/2017 01:53,41,39,93,13.8,21.9,SSW,5,30.17,33.5,NA,0.1,NA,NA,Rain
11/01/2017 02:07,41,39,93,12.7,21.9,SSW,4,30.19,33.9,NA,0.06,NA,NA,Rain
11/01/2017 02:53,42.1,41,96,18.4,25.3,SSW,10,30.17,33.6,NA,0.16,NA,NA,Overcast
11/01/2017 03:53,44.1,41,89,11.5,20.7,SW,10,30.17,38.1,NA,0,NA,NA,Overcast
11/01/2017 04:53,43,39,86,11.5,NA,SW,10,30.19,36.8,NA,NA,NA,NA,Overcast
11/01/2017 05:28,43,39,86,10.4,20.7,WSW,10,30.22,37.2,NA,NA,NA,NA,Scattered Clouds
11/01/2017 05:53,42.1,39,89,9.2,NA,SW,10,30.22,36.6,NA,NA,NA,NA,Clear
11/01/2017 06:53,39.9,37,89,6.9,NA,SW,10,30.26,35.1,NA,NA,NA,NA,Clear
11/01/2017 07:53,37.9,36,93,5.8,NA,SW,10,30.27,33.5,NA,NA,NA,NA,Clear
11/01/2017 08:53,42.1,37.9,85,6.9,NA,WSW,10,30.32,37.7,NA,NA,NA,NA,Clear
11/01/2017 09:53,44.1,37.9,79,6.9,NA,SW,10,30.33,40.1,NA,NA,NA,NA,Clear
11/01/2017 10:53,46,39,76,4.6,NA,SW,10,30.33,43.9,NA,NA,NA,NA,Clear
11/01/2017 11:53,46,39.9,79,6.9,NA,South,10,30.3,42.5,NA,NA,NA,NA,Clear
11/01/2017 12:53,48.9,39.9,71,4.6,NA,West,10,30.3,NA,NA,NA,NA,NA,Clear
11/01/2017 13:53,50,39,66,3.5,NA,WSW,10,30.29,NA,NA,NA,NA,NA,Clear
11/01/2017 14:53,50,41,71,0,NA,North,10,30.27,NA,NA,NA,NA,NA,Clear
11/01/2017 15:53,48.9,39.9,71,3.5,NA,SSE,10,30.27,NA,NA,NA,NA,NA,Clear
11/01/2017 16:53,46.9,39,74,4.6,NA,SSE,10,30.27,NA,NA,NA,NA,NA,Clear
11/01/2017 17:53,45,39,80,0,NA,North,10,30.25,NA,NA,NA,NA,NA,Mostly Cloudy
11/01/2017 18:53,48.9,42.1,77,8.1,NA,South,10,30.24,NA,NA,NA,NA,NA,Overcast
11/01/2017 19:53,48.9,43,80,6.9,NA,South,10,30.23,NA,NA,0,NA,NA,Light Rain
11/01/2017 20:53,46.9,44.1,90,0,NA,North,6,30.24,NA,NA,0.03,NA,NA,Rain
11/01/2017 21:53,46,45,96,6.9,NA,South,6,30.21,42.5,NA,0.1,NA,NA,Light Rain
11/01/2017 22:26,46,45,96,9.2,NA,South,4,30.2,41.4,NA,0.05,NA,NA,Rain
11/01/2017 22:30,46,45,96,9.2,NA,South,4,30.2,41.4,NA,0.05,NA,NA,Rain
11/01/2017 22:53,46,45,96,5.8,NA,SSW,4,30.19,43.1,NA,0.07,NA,NA,Light Rain
11/01/2017 23:02,46,45,96,6.9,NA,SSW,4,30.2,42.5,NA,0.01,NA,NA,Light Rain
11/01/2017 23:53,46.9,46,97,9.2,NA,SSW,5,30.17,NA,NA,0.02,NA,NA,Overcast
12/01/2017 00:53,48.9,46.9,93,10.4,NA,SW,6,30.14,NA,NA,0,NA,NA,Light Rain
12/01/2017 01:53,51.1,48.9,92,15,NA,SW,10,30.13,NA,NA,0.01,NA,NA,Light Rain
12/01/2017 02:51,51.8,48.2,88,11.5,NA,SW,10,30.15,NA,NA,0,NA,NA,Overcast
12/01/2017 02:53,52,48.9,89,11.5,NA,SW,10,30.13,NA,NA,0,NA,NA,Overcast
12/01/2017 03:04,52,48.9,89,13.8,20.7,SW,10,30.14,NA,NA,NA,NA,NA,Overcast
12/01/2017 03:53,52,50,93,12.7,NA,SSW,10,30.11,NA,NA,NA,NA,NA,Overcast
12/01/2017 04:53,51.1,50,96,10.4,NA,SSW,10,30.09,NA,NA,0,NA,NA,Light Rain
12/01/2017 05:53,51.1,50,96,12.7,NA,SSW,10,30.07,NA,NA,0,NA,NA,Mostly Cloudy
12/01/2017 06:18,52,50,93,12.7,18.4,SW,10,30.08,NA,NA,NA,NA,NA,Mostly Cloudy
12/01/2017 06:30,52,50,93,12.7,NA,SW,10,30.08,NA,NA,NA,NA,NA,Mostly Cloudy
12/01/2017 06:53,53.1,50,89,12.7,NA,SW,10,30.07,NA,NA,NA,NA,NA,Scattered Clouds
12/01/2017 07:53,54,51.1,90,12.7,NA,SW,10,30.07,NA,NA,NA,NA,NA,Mostly Cloudy
12/01/2017 08:53,55.9,52,87,13.8,25.3,SW,10,30.08,NA,NA,NA,NA,NA,Scattered Clouds
12/01/2017 09:53,59,53.1,81,18.4,NA,SW,10,30.08,NA,NA,NA,NA,NA,Partly Cloudy
12/01/2017 10:53,62.1,53.1,72,16.1,26.5,SW,10,30.07,NA,NA,NA,NA,NA,Mostly Cloudy
12/01/2017 11:53,63,53.1,70,12.7,19.6,SW,10,30.04,NA,NA,0,NA,NA,Light Rain
12/01/2017 12:53,64.9,53.1,65,18.4,26.5,SW,10,30,NA,NA,0,NA,NA,Partly Cloudy
12/01/2017 13:53,64,52,65,15,29.9,SW,10,30,NA,NA,NA,NA,NA,Mostly Cloudy
12/01/2017 14:53,64,53.1,67,11.5,NA,SW,10,29.98,NA,NA,NA,NA,NA,Mostly Cloudy
12/01/2017 15:53,64,53.1,67,12.7,NA,SW,10,29.99,NA,NA,NA,NA,NA,Clear
12/01/2017 16:53,64,52,65,12.7,NA,SW,10,29.99,NA,NA,NA,NA,NA,Scattered Clouds
12/01/2017 17:53,63,51.1,65,10.4,NA,SW,10,30.01,NA,NA,NA,NA,NA,Scattered Clouds
12/01/2017 18:53,64,52,65,18.4,25.3,SW,10,30.01,NA,NA,NA,NA,NA,Partly Cloudy
12/01/2017 19:53,64.9,51.1,61,16.1,24.2,SW,10,30.03,NA,NA,NA,NA,NA,Overcast
12/01/2017 20:53,64,51.1,63,10.4,19.6,SW,10,30.04,NA,NA,NA,NA,NA,Scattered Clouds
12/01/2017 21:53,62.1,51.1,67,5.8,NA,WSW,10,30.08,NA,NA,NA,NA,NA,Mostly Cloudy
12/01/2017 22:53,63,50,63,8.1,NA,West,10,30.1,NA,NA,NA,NA,NA,Overcast
12/01/2017 23:53,61,51.1,70,10.4,NA,SSW,10,30.08,NA,NA,NA,NA,NA,Overcast
13/01/2017 00:53,60.1,50,69,5.8,NA,West,10,30.11,NA,NA,NA,NA,NA,Overcast
13/01/2017 01:53,60.1,52,75,6.9,NA,WSW,10,30.13,NA,NA,0,NA,NA,Overcast
13/01/2017 02:53,59,53.1,81,6.9,NA,WNW,10,30.16,NA,NA,NA,NA,NA,Scattered Clouds
13/01/2017 03:53,57,52,83,5.8,NA,West,10,30.17,NA,NA,NA,NA,NA,Scattered Clouds
13/01/2017 04:53,55,46,72,9.2,NA,WNW,10,30.21,NA,NA,NA,NA,NA,Clear
13/01/2017 05:53,52,42.1,69,11.5,NA,NW,10,30.26,NA,NA,NA,NA,NA,Clear
13/01/2017 06:53,50,42.1,74,10.4,NA,NW,10,30.3,NA,NA,NA,NA,NA,Clear
13/01/2017 07:53,46.9,37,68,11.5,NA,WNW,10,30.34,NA,NA,NA,NA,NA,Clear
13/01/2017 08:53,46.9,35.1,63,15,24.2,NNW,10,30.37,NA,NA,NA,NA,NA,Clear
13/01/2017 09:53,46.9,34,61,13.8,20.7,NNW,10,30.41,NA,NA,NA,NA,NA,Clear
13/01/2017 10:53,46.9,28.9,50,11.5,20.7,NNW,10,30.42,NA,NA,NA,NA,NA,Clear
13/01/2017 11:53,48,28,46,12.7,21.9,NW,10,30.43,NA,NA,NA,NA,NA,Clear
13/01/2017 12:53,48.9,27,43,12.7,19.6,NW,10,30.43,NA,NA,NA,NA,NA,Clear
13/01/2017 13:53,48,24.1,39,11.5,20.7,NNW,10,30.44,NA,NA,NA,NA,NA,Clear
13/01/2017 14:53,46.9,21.9,37,11.5,21.9,North,10,30.46,NA,NA,NA,NA,NA,Clear
13/01/2017 15:53,44.1,18,35,10.4,NA,NNW,10,30.5,38.6,NA,NA,NA,NA,Clear
13/01/2017 16:53,42.1,19,40,5.8,NA,NNW,10,30.53,38.4,NA,NA,NA,NA,Clear
13/01/2017 17:53,39.9,18,41,9.2,NA,NNW,10,30.56,33.9,NA,NA,NA,NA,Clear
13/01/2017 18:53,37.9,17.1,43,11.5,NA,North,10,30.59,30.5,NA,NA,NA,NA,Clear
13/01/2017 19:53,36,16,44,9.2,NA,North,10,30.63,29,NA,NA,NA,NA,Clear
13/01/2017 20:53,35.1,15.1,44,6.9,NA,North,10,30.64,29.3,NA,NA,NA,NA,Clear
13/01/2017 21:53,34,12.9,42,11.5,NA,North,10,30.66,25.5,NA,NA,NA,NA,Clear
13/01/2017 22:53,33.1,14,46,9.2,NA,NNE,10,30.67,25.5,NA,NA,NA,NA,Clear
13/01/2017 23:53,32,12.9,45,5.8,NA,North,10,30.68,26.4,NA,NA,NA,NA,Clear
14/01/2017 00:53,30.9,12,46,9.2,NA,North,10,30.68,22.8,NA,NA,NA,NA,Partly Cloudy
14/01/2017 01:53,30.9,14,50,5.8,NA,North,10,30.69,25.2,NA,NA,NA,NA,Clear
14/01/2017 02:53,30,15.1,54,4.6,NA,NNW,10,30.68,25.2,NA,NA,NA,NA,Scattered Clouds
14/01/2017 03:53,30,15.1,54,3.5,NA,Variable,10,30.68,26.5,NA,NA,NA,NA,Mostly Cloudy
14/01/2017 04:53,28.9,15.1,56,3.5,NA,North,10,30.68,25.2,NA,NA,NA,NA,Clear
14/01/2017 05:53,28.9,15.1,56,3.5,NA,NNW,10,30.67,25.2,NA,NA,NA,NA,Partly Cloudy
14/01/2017 06:53,28.9,16,58,3.5,NA,North,10,30.67,25.2,NA,NA,NA,NA,Mostly Cloudy
14/01/2017 07:53,28.9,17.1,61,0,NA,North,10,30.65,NA,NA,NA,NA,NA,Overcast
14/01/2017 08:53,30.9,16,54,4.6,NA,ENE,10,30.65,26.2,NA,NA,NA,NA,Mostly Cloudy
14/01/2017 09:53,30.9,17.1,57,0,NA,North,10,30.65,NA,NA,NA,NA,NA,Scattered Clouds
14/01/2017 10:53,33.1,19,56,6.9,NA,SE,10,30.62,26.9,NA,NA,NA,NA,Overcast
14/01/2017 11:53,34,19.9,56,5.8,NA,SE,10,30.57,28.8,NA,NA,NA,NA,Overcast
14/01/2017 12:53,34,19.9,56,4.6,NA,ESE,10,30.53,29.8,NA,NA,NA,NA,Overcast
14/01/2017 13:53,34,21,59,0,NA,North,10,30.51,NA,NA,0,NA,NA,Overcast
14/01/2017 14:53,34,21,59,3.5,NA,ESE,10,30.48,31,NA,NA,NA,NA,Overcast
14/01/2017 15:45,32,24.1,73,5.8,NA,ESE,1.5,30.47,26.4,NA,0,NA,NA,Light Snow
14/01/2017 15:53,32,24.1,73,0,NA,North,1.8,30.46,NA,NA,0,NA,NA,Light Snow
14/01/2017 15:58,32,25,75,3.5,NA,SSW,3,30.47,28.7,NA,0,NA,NA,Light Snow
14/01/2017 16:10,32,25,75,0,NA,North,8,30.47,NA,NA,0,NA,NA,Overcast
14/01/2017 16:53,30.9,26.1,82,3.5,NA,East,9,30.43,27.5,NA,0,NA,NA,Overcast
14/01/2017 17:23,32,27,82,3.5,NA,SSE,8,30.43,28.7,NA,0,NA,NA,Overcast
14/01/2017 17:37,32,27,82,0,NA,North,8,30.43,NA,NA,0,NA,NA,Overcast
14/01/2017 17:49,32,28.4,87,0,NA,North,10,30.43,NA,NA,0,NA,NA,Overcast
14/01/2017 17:53,32,28,85,3.5,NA,NNE,10,30.42,28.7,NA,0,NA,NA,Overcast
14/01/2017 18:38,30.9,28.9,92,0,NA,North,10,30.41,NA,NA,0,NA,NA,Overcast
14/01/2017 18:53,30.9,28.9,92,4.6,NA,ENE,9,30.4,26.2,NA,0,NA,NA,Overcast
14/01/2017 19:00,30.9,28.9,92,3.5,NA,ENE,7,30.4,27.5,NA,0,NA,NA,Light Freezing Rain
14/01/2017 19:25,30.9,28.9,92,3.5,NA,ENE,9,30.39,27.5,NA,0,NA,NA,Overcast
14/01/2017 19:40,30.9,30,96,0,NA,North,6,30.39,NA,NA,0,NA,NA,Light Freezing Rain
14/01/2017 19:53,30.9,30,96,0,NA,North,6,30.38,NA,NA,0,NA,NA,Light Freezing Rain
14/01/2017 20:07,30.9,30,96,0,NA,North,9,30.39,NA,NA,0,NA,NA,Overcast
14/01/2017 20:53,30.9,30,96,3.5,NA,North,7,30.37,27.5,NA,0,NA,NA,Overcast
14/01/2017 21:53,30.9,30,96,0,NA,North,6,30.35,NA,NA,NA,NA,NA,Overcast
14/01/2017 22:11,30.9,28.9,92,0,NA,North,6,30.35,NA,NA,0,NA,NA,Overcast
14/01/2017 22:25,30.9,30,96,0,NA,North,6,30.34,NA,NA,0,NA,NA,Overcast
14/01/2017 22:36,30.9,30,96,3.5,NA,North,5,30.34,27.5,NA,0,NA,NA,Overcast
14/01/2017 22:44,30.9,30,96,3.5,NA,North,5,30.34,27.5,NA,0,NA,NA,Overcast
14/01/2017 22:53,30.9,30,96,0,NA,North,6,30.32,NA,NA,0,NA,NA,Overcast
14/01/2017 23:53,30.9,28.9,92,0,NA,North,8,30.3,NA,NA,NA,NA,NA,Overcast
15/01/2017 00:53,30.9,30,96,3.5,NA,NW,6,30.29,27.5,NA,NA,NA,NA,Overcast
15/01/2017 01:34,30.9,30,96,3.5,NA,WNW,6,30.29,27.5,NA,NA,NA,NA,Overcast
15/01/2017 01:53,30.9,28.9,92,0,NA,North,6,30.28,NA,NA,NA,NA,NA,Overcast
15/01/2017 02:41,30.9,30,96,3.5,NA,NNW,5,30.29,27.5,NA,NA,NA,NA,Overcast
15/01/2017 02:53,30.9,30,96,0,NA,North,5,30.28,NA,NA,NA,NA,NA,Overcast
15/01/2017 03:19,30.9,30,96,3.5,NA,NW,5,30.28,27.5,NA,NA,NA,NA,Overcast
15/01/2017 03:53,30.9,28.9,92,6.9,NA,NNW,6,30.27,24.3,NA,NA,NA,NA,Overcast
15/01/2017 04:53,30,27,88,5.8,NA,NW,8,30.27,24.1,NA,NA,NA,NA,Partly Cloudy
15/01/2017 05:53,28.9,27,92,3.5,NA,NNW,8,30.29,25.2,NA,NA,NA,NA,Clear
15/01/2017 06:53,28,26.1,92,0,NA,North,7,30.32,NA,NA,NA,NA,NA,Clear
15/01/2017 07:53,28,25,88,0,NA,North,7,30.35,NA,NA,NA,NA,NA,Clear
15/01/2017 08:53,30.9,25,79,5.8,NA,North,10,30.38,25.2,NA,NA,NA,NA,Clear
15/01/2017 09:53,32,24.1,73,9.2,NA,North,10,30.39,24.2,NA,NA,NA,NA,Clear
15/01/2017 10:53,34,24.1,67,11.5,NA,North,10,30.38,25.5,NA,NA,NA,NA,Clear
15/01/2017 11:53,36,23,59,9.2,NA,NW,10,30.36,29,NA,NA,NA,NA,Clear
15/01/2017 12:53,37,21.9,54,10.4,NA,North,10,30.34,29.8,NA,NA,NA,NA,Clear
15/01/2017 13:53,37,21.9,54,9.2,NA,North,10,30.33,30.4,NA,NA,NA,NA,Clear
15/01/2017 14:53,37,21,52,9.2,NA,NW,10,30.33,30.4,NA,NA,NA,NA,Clear
15/01/2017 15:53,36,21.9,57,4.6,NA,North,10,30.33,32.1,NA,NA,NA,NA,Clear
15/01/2017 16:53,35.1,21,57,4.6,NA,WNW,10,30.35,31,NA,NA,NA,NA,Clear
15/01/2017 17:53,33.1,21,61,4.6,NA,NW,10,30.36,28.7,NA,NA,NA,NA,Clear
15/01/2017 18:53,30.9,19.9,64,4.6,NA,NW,10,30.37,26.2,NA,NA,NA,NA,Clear
15/01/2017 19:53,30.9,19.9,64,0,NA,North,10,30.38,NA,NA,NA,NA,NA,Clear
15/01/2017 20:53,28.9,19.9,69,4.6,NA,NW,10,30.4,23.9,NA,NA,NA,NA,Clear
15/01/2017 21:53,28,19.9,72,3.5,NA,NNW,10,30.4,24.2,NA,NA,NA,NA,Clear
15/01/2017 22:53,27,19,72,4.6,NA,WNW,10,30.41,21.6,NA,NA,NA,NA,Clear
15/01/2017 23:53,27,19,72,4.6,NA,NNW,10,30.41,21.6,NA,NA,NA,NA,Clear
16/01/2017 00:53,26.1,19,75,3.5,NA,NW,10,30.41,21.9,NA,NA,NA,NA,Clear
16/01/2017 01:53,26.1,19,75,0,NA,North,10,30.42,NA,NA,NA,NA,NA,Clear
16/01/2017 02:53,25,19,78,5.8,NA,NNW,10,30.43,18.1,NA,NA,NA,NA,Clear
16/01/2017 03:53,21.9,19,89,0,NA,North,10,30.43,NA,NA,NA,NA,NA,Clear
16/01/2017 04:53,21.9,18,85,0,NA,North,10,30.43,NA,NA,NA,NA,NA,Clear
16/01/2017 05:53,21.9,18,85,4.6,NA,NNW,10,30.43,15.7,NA,NA,NA,NA,Clear
16/01/2017 06:53,23,18,81,0,NA,North,10,30.44,NA,NA,NA,NA,NA,Clear
16/01/2017 07:53,21.9,18,85,3.5,NA,NW,10,30.45,17.2,NA,NA,NA,NA,Clear
16/01/2017 08:53,28,19.9,72,3.5,NA,WNW,10,30.46,24.2,NA,NA,NA,NA,Clear
16/01/2017 09:53,32,21.9,66,0,NA,North,10,30.46,NA,NA,NA,NA,NA,Clear
16/01/2017 10:53,35.1,21.9,59,0,NA,North,10,30.46,NA,NA,NA,NA,NA,Clear
16/01/2017 11:53,39,23,53,3.5,NA,Variable,10,30.43,36.8,NA,NA,NA,NA,Clear
16/01/2017 12:53,39.9,23,51,0,NA,North,10,30.39,NA,NA,NA,NA,NA,Clear
16/01/2017 13:53,42.1,21.9,45,5.8,NA,West,10,30.37,38.4,NA,NA,NA,NA,Clear
16/01/2017 14:53,43,24.1,47,5.8,NA,West,10,30.36,39.5,NA,NA,NA,NA,Clear
16/01/2017 15:53,41,23,49,3.5,NA,WSW,10,30.36,39,NA,NA,NA,NA,Clear
16/01/2017 16:53,39,24.1,55,5.8,NA,SW,10,30.35,34.8,NA,NA,NA,NA,Mostly Cloudy
16/01/2017 17:36,39,23,53,0,NA,North,10,30.36,NA,NA,NA,NA,NA,Overcast
16/01/2017 17:53,39,24.1,55,3.5,NA,SW,10,30.34,36.8,NA,NA,NA,NA,Overcast
16/01/2017 18:53,39,25,57,5.8,NA,SW,10,30.34,34.8,NA,NA,NA,NA,Overcast
16/01/2017 19:53,39,25,57,3.5,NA,SW,10,30.33,36.8,NA,NA,NA,NA,Overcast
16/01/2017 20:50,39.2,24.8,56,3.5,NA,WSW,10,30.34,37,NA,NA,NA,NA,Overcast
